grid,revisit_penalty,bias_factor,avg steps to goal,reached goal %,hit obstacle %,steps to goal list
map_environment/map_files/grid_world_3.csv,1.1,0.4,68.58,1.0,0.0,"[17, 17, 93, 17, 17, 63, 17, 17, 111, 17, 17, 95, 59, 105, 17, 137, 17, 17, 17, 137, 119, 109, 83, 17, 17, 149, 17, 75, 17, 111, 17, 105, 17, 147, 91, 17, 109, 17, 139, 17, 17, 17, 119, 99, 17, 17, 155, 165, 17, 55, 129, 69, 93, 71, 173, 125, 17, 17, 17, 17, 101, 17, 139, 17, 129, 121, 133, 17, 155, 17, 145, 17, 17, 17, 125, 17, 145, 141, 17, 17, 137, 183, 167, 115, 17, 95, 17, 17, 17, 119, 17, 91, 17, 113, 17, 125, 89, 105, 17, 79]"
map_environment/map_files/grid_world_1.csv,1.1,0.5,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,0.5,41.36,1.0,0.0,"[57, 65, 45, 49, 61, 41, 17, 67, 39, 43, 53, 51, 41, 17, 17, 91, 59, 55, 17, 17, 17, 77, 47, 61, 17, 49, 31, 17, 17, 17, 65, 17, 55, 71, 17, 17, 17, 17, 29, 41, 17, 17, 91, 69, 43, 17, 33, 65, 81, 17, 17, 57, 17, 25, 17, 47, 59, 17, 33, 45, 55, 51, 17, 91, 117, 83, 71, 39, 41, 73, 59, 81, 25, 17, 57, 17, 65, 25, 43, 39, 53, 43, 53, 73, 17, 17, 63, 17, 17, 65, 17, 17, 17, 17, 17, 17, 37, 79, 35, 17]"
map_environment/map_files/grid_world_3.csv,1.1,0.5,52.87755102040816,0.98,0.02,"[17, 17, 65, 91, 119, 17, 65, 95, 17, 155, 17, 17, 17, 17, 17, 17, 111, 17, 113, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 113, 53, 17, 133, 17, 53, 87, 17, 17, 17, 17, 105, 111, 81, 17, 17, 73, 63, 17, 105, 137, 115, 17, 17, 17, 17, 17, 109, 17, 17, 135, 17, 17, 143, 17, 73, 17, 17, 93, 17, 17, 111, 17, 147, 17, 63, 115, 167, 83, 115, 17, 107, 17, 67, 17, 17, 17, 17, 127, 17, 17, 65, 17, 155, 121, 17, 17, 87, 87]"
map_environment/map_files/grid_world_1.csv,1.1,0.6,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,0.6,42.38,1.0,0.0,"[61, 59, 17, 53, 17, 17, 59, 17, 61, 59, 17, 17, 17, 69, 59, 59, 55, 43, 55, 47, 61, 17, 55, 17, 17, 53, 65, 45, 61, 83, 59, 59, 17, 35, 43, 53, 17, 59, 17, 59, 17, 67, 53, 61, 37, 65, 41, 65, 17, 55, 37, 17, 55, 17, 17, 67, 61, 43, 65, 47, 17, 17, 45, 17, 17, 49, 45, 37, 17, 17, 59, 17, 63, 55, 55, 61, 17, 65, 61, 17, 49, 17, 17, 59, 17, 47, 17, 55, 17, 47, 69, 51, 17, 63, 67, 73, 37, 17, 51, 49]"
map_environment/map_files/grid_world_3.csv,1.1,0.6,22.46153846153846,0.52,0.48,"[17, 17, 17, 17, 169, 17, 17, 17, 17, 17, 17, 149, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,1.1,0.7,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,0.7,39.54,1.0,0.0,"[47, 31, 61, 45, 55, 65, 17, 17, 17, 53, 65, 17, 67, 69, 51, 17, 17, 67, 47, 61, 51, 53, 17, 43, 57, 43, 57, 17, 41, 61, 17, 57, 37, 35, 17, 39, 65, 17, 45, 17, 53, 17, 43, 59, 45, 59, 61, 17, 37, 17, 69, 17, 57, 45, 17, 17, 61, 17, 17, 17, 61, 59, 35, 57, 17, 17, 17, 17, 37, 17, 17, 49, 17, 17, 55, 45, 53, 65, 49, 59, 63, 43, 47, 51, 73, 17, 17, 63, 43, 43, 17, 17, 69, 17, 17, 17, 35, 61, 17, 53]"
map_environment/map_files/grid_world_3.csv,1.1,0.7,19.033333333333335,0.6,0.4,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 139, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,1.1,0.8,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,0.8,38.0,1.0,0.0,"[49, 17, 31, 17, 17, 57, 59, 67, 61, 17, 17, 43, 17, 55, 45, 17, 43, 17, 49, 49, 17, 73, 61, 39, 17, 41, 17, 31, 71, 17, 61, 67, 45, 71, 57, 61, 17, 17, 51, 17, 17, 43, 57, 17, 17, 55, 55, 69, 17, 17, 59, 69, 17, 17, 65, 17, 17, 17, 55, 53, 17, 53, 47, 17, 69, 17, 55, 53, 17, 61, 75, 51, 55, 43, 17, 17, 45, 17, 17, 51, 17, 45, 17, 63, 67, 17, 17, 57, 69, 53, 53, 17, 17, 17, 17, 17, 17, 17, 53, 17]"
map_environment/map_files/grid_world_3.csv,1.1,0.8,17.0,0.54,0.46,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,1.1,0.9,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,0.9,40.4,1.0,0.0,"[49, 45, 71, 71, 61, 39, 17, 53, 17, 17, 61, 39, 57, 61, 17, 17, 45, 77, 17, 59, 17, 43, 17, 17, 73, 75, 53, 17, 61, 85, 17, 51, 17, 17, 47, 53, 17, 45, 65, 49, 37, 49, 61, 17, 17, 37, 17, 73, 65, 17, 17, 69, 45, 17, 47, 71, 17, 17, 59, 17, 45, 17, 17, 17, 55, 17, 55, 69, 43, 61, 17, 65, 39, 17, 73, 57, 43, 17, 59, 67, 17, 59, 17, 17, 57, 17, 17, 17, 45, 57, 51, 69, 17, 17, 17, 49, 63, 17, 17, 61]"
map_environment/map_files/grid_world_3.csv,1.1,0.9,17.0,0.44,0.56,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,1.1,1.0,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.1,1.0,38.26,1.0,0.0,"[17, 41, 57, 17, 59, 55, 17, 41, 57, 55, 17, 55, 47, 41, 17, 61, 49, 57, 69, 57, 17, 17, 17, 67, 17, 39, 61, 67, 39, 17, 55, 17, 69, 59, 17, 17, 17, 29, 65, 51, 59, 41, 67, 61, 51, 61, 53, 17, 17, 17, 17, 33, 17, 17, 55, 51, 55, 17, 65, 17, 67, 17, 69, 17, 63, 63, 43, 37, 17, 31, 17, 51, 17, 17, 61, 59, 17, 35, 17, 31, 17, 17, 17, 65, 45, 17, 17, 37, 67, 17, 55, 41, 17, 49, 45, 61, 17, 17, 17, 17]"
map_environment/map_files/grid_world_3.csv,1.1,1.0,17.0,0.46,0.54,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,1.2,0.0,74.82,1.0,0.0,"[23, 75, 49, 155, 81, 119, 83, 65, 25, 103, 75, 31, 125, 29, 101, 71, 63, 133, 23, 71, 193, 53, 25, 175, 79, 83, 47, 79, 23, 85, 97, 35, 73, 99, 75, 49, 147, 55, 43, 147, 89, 43, 49, 123, 107, 85, 29, 45, 49, 21, 113, 31, 47, 73, 37, 67, 31, 79, 63, 83, 125, 89, 45, 27, 57, 69, 49, 63, 29, 27, 95, 95, 53, 83, 31, 33, 31, 179, 31, 35, 165, 131, 71, 89, 173, 43, 95, 167, 31, 41, 105, 105, 77, 43, 43, 69, 105, 77, 135, 45]"
map_environment/map_files/grid_world_2.csv,1.2,0.0,71.8,1.0,0.0,"[59, 31, 67, 87, 23, 101, 17, 23, 83, 49, 69, 113, 59, 33, 77, 93, 111, 59, 27, 101, 89, 107, 103, 35, 69, 189, 35, 115, 65, 143, 127, 141, 123, 121, 51, 33, 39, 125, 59, 71, 61, 55, 85, 71, 79, 59, 109, 41, 57, 61, 59, 57, 95, 59, 89, 25, 71, 73, 49, 155, 61, 61, 81, 63, 25, 21, 87, 105, 33, 41, 85, 45, 97, 49, 43, 91, 29, 75, 71, 71, 43, 71, 27, 107, 53, 37, 73, 99, 55, 157, 85, 57, 127, 75, 81, 79, 31, 23, 81, 53]"
map_environment/map_files/grid_world_3.csv,1.2,0.0,100.30952380952381,0.84,0.0,"[139, 129, 109, 31, 23, 137, 79, 131, 99, 125, 125, 67, 181, 123, 111, 59, 119, 195, 145, 89, 181, 71, 97, 23, 127, 53, 21, 69, 37, 35, 163, 107, 63, 187, 23, 31, 165, 77, 61, 115, 29, 107, 91, 29, 79, 137, 151, 57, 169, 115, 69, 89, 127, 109, 111, 45, 103, 113, 59, 77, 105, 45, 113, 31, 199, 155, 69, 71, 185, 59, 145, 139, 189, 21, 135, 131, 137, 51, 37, 177, 137, 105, 123, 79]"
map_environment/map_files/grid_world_1.csv,1.2,0.1,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.2,0.1,36.2,1.0,0.0,"[53, 51, 17, 71, 17, 63, 53, 33, 33, 71, 17, 17, 17, 17, 57, 59, 17, 53, 83, 33, 17, 27, 17, 17, 17, 65, 49, 17, 75, 17, 65, 47, 59, 89, 17, 83, 17, 17, 17, 17, 17, 17, 25, 53, 47, 17, 89, 43, 17, 17, 17, 59, 57, 61, 17, 57, 17, 25, 17, 17, 17, 17, 27, 39, 73, 35, 51, 17, 49, 55, 17, 65, 45, 49, 17, 73, 79, 25, 47, 17, 61, 59, 17, 51, 17, 45, 17, 55, 25, 17, 25, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_3.csv,1.2,0.1,61.2020202020202,0.99,0.01,"[77, 17, 93, 109, 17, 17, 17, 137, 17, 17, 103, 17, 97, 17, 81, 17, 17, 17, 17, 127, 17, 81, 123, 17, 17, 17, 17, 105, 145, 17, 17, 17, 17, 17, 17, 83, 17, 17, 17, 89, 147, 133, 139, 17, 17, 107, 17, 17, 17, 99, 69, 93, 121, 17, 63, 139, 85, 119, 133, 17, 55, 17, 79, 87, 17, 17, 147, 17, 17, 17, 17, 81, 141, 107, 95, 143, 17, 73, 61, 159, 67, 105, 17, 77, 101, 17, 95, 129, 103, 17, 17, 17, 17, 109, 71, 17, 17, 101, 143]"
map_environment/map_files/grid_world_1.csv,1.2,0.2,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,1.2,0.2,40.82,1.0,0.0,"[25, 17, 17, 31, 17, 17, 47, 17, 65, 51, 65, 59, 65, 17, 17, 17, 17, 57, 25, 77, 45, 61, 69, 55, 17, 65, 81, 17, 17, 43, 63, 17, 31, 17, 105, 73, 47, 47, 17, 17, 41, 51, 17, 17, 35, 49, 17, 45, 55, 25, 69, 17, 17, 17, 49, 49, 73, 93, 75, 25, 17, 49, 17, 17, 25, 17, 17, 17, 75, 17, 97, 43, 17, 59, 61, 59, 27, 61, 67, 73, 17, 43, 71, 17, 17, 69, 17, 45, 25, 27, 49, 17, 17, 65, 17, 77, 57, 63, 17, 63]"
map_environment/map_files/grid_world_3.csv,1.2,0.2,55.7,1.0,0.0,"[17, 83, 17, 17, 97, 71, 107, 149, 17, 17, 17, 17, 123, 17, 17, 113, 17, 17, 17, 69, 123, 89, 17, 17, 43, 17, 17, 17, 65, 17, 89, 111, 17, 17, 73, 17, 119, 123, 63, 17, 119, 113, 149, 117, 17, 75, 125, 17, 17, 143, 17, 55, 17, 17, 17, 103, 67, 17, 101, 17, 17, 17, 17, 17, 17, 115, 97, 135, 17, 17, 81, 17, 17, 73, 61, 17, 115, 123, 17, 63, 119, 17, 17, 17, 17, 131, 93, 17, 17, 83, 17, 17, 17, 129, 17, 17, 117, 17, 119, 121]"
map_environment/map_files/grid_world_1.csv,1.2,0.3,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
