grid,revisit_penalty,bias_factor,avg steps to goal,reached goal %,hit obstacle %,steps to goal list
map_environment/map_files/grid_world_3.csv,2.0,0.7,54.01298701298701,0.77,0.23,"[17, 17, 119, 113, 17, 107, 97, 17, 79, 111, 17, 17, 17, 17, 17, 99, 109, 81, 85, 17, 109, 57, 17, 97, 17, 117, 63, 17, 81, 17, 17, 17, 97, 87, 17, 101, 97, 17, 69, 135, 17, 137, 77, 17, 93, 91, 17, 85, 17, 17, 17, 67, 17, 17, 17, 103, 17, 17, 17, 17, 73, 17, 125, 17, 95, 17, 111, 103, 17, 17, 17, 17, 17, 95, 17, 17, 97]"
map_environment/map_files/grid_world_1.csv,2.0,0.8,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,2.0,0.8,37.5,1.0,0.0,"[17, 17, 17, 79, 17, 37, 59, 17, 87, 47, 67, 29, 47, 59, 17, 63, 47, 63, 17, 25, 51, 17, 27, 35, 67, 17, 73, 17, 71, 17, 17, 57, 35, 63, 47, 77, 25, 47, 17, 17, 73, 55, 69, 41, 45, 17, 17, 27, 17, 17, 55, 17, 17, 55, 57, 17, 17, 25, 31, 51, 17, 39, 17, 41, 17, 59, 17, 17, 57, 17, 17, 55, 45, 17, 59, 55, 67, 17, 17, 17, 75, 17, 17, 17, 53, 69, 17, 41, 17, 59, 75, 63, 37, 17, 17, 77, 17, 17, 25, 17]"
map_environment/map_files/grid_world_3.csv,2.0,0.8,48.56962025316456,0.79,0.21,"[119, 17, 73, 17, 125, 17, 17, 17, 55, 17, 81, 113, 131, 17, 17, 17, 17, 17, 59, 17, 103, 17, 85, 17, 105, 123, 17, 81, 17, 17, 61, 17, 67, 93, 17, 17, 17, 17, 17, 115, 17, 103, 17, 17, 17, 17, 53, 17, 17, 97, 17, 17, 17, 81, 17, 75, 17, 17, 17, 73, 91, 147, 17, 17, 105, 103, 79, 17, 113, 17, 17, 83, 57, 17, 17, 17, 57, 93, 73]"
map_environment/map_files/grid_world_1.csv,2.0,0.9,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,2.0,0.9,37.8,1.0,0.0,"[17, 31, 45, 17, 39, 57, 61, 17, 59, 17, 17, 17, 17, 25, 83, 41, 39, 17, 91, 59, 17, 17, 61, 57, 17, 17, 73, 55, 17, 31, 57, 75, 17, 41, 17, 47, 63, 69, 73, 17, 17, 71, 17, 59, 57, 67, 17, 39, 67, 17, 51, 17, 17, 17, 63, 17, 17, 27, 17, 29, 33, 69, 43, 57, 25, 47, 57, 17, 25, 17, 83, 17, 45, 17, 73, 17, 17, 51, 17, 17, 71, 27, 77, 29, 25, 17, 17, 61, 17, 83, 17, 49, 17, 17, 29, 17, 47, 17, 49, 49]"
map_environment/map_files/grid_world_3.csv,2.0,0.9,49.835443037974684,0.79,0.21,"[17, 17, 17, 127, 75, 17, 63, 59, 17, 17, 113, 87, 17, 69, 59, 17, 91, 17, 17, 17, 119, 17, 17, 17, 87, 91, 101, 69, 111, 17, 17, 17, 117, 17, 95, 85, 93, 17, 17, 17, 83, 81, 17, 17, 17, 109, 17, 81, 17, 17, 103, 43, 107, 77, 17, 61, 113, 17, 95, 17, 17, 17, 17, 93, 17, 17, 17, 151, 17, 17, 79, 75, 17, 17, 17, 17, 17, 127, 17]"
map_environment/map_files/grid_world_1.csv,2.0,1.0,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,2.0,1.0,35.28,1.0,0.0,"[55, 17, 47, 17, 49, 17, 17, 51, 17, 17, 39, 53, 41, 43, 45, 35, 57, 17, 17, 65, 55, 17, 47, 69, 37, 17, 17, 17, 63, 17, 17, 51, 17, 17, 17, 45, 39, 75, 81, 61, 17, 59, 77, 17, 33, 91, 17, 17, 25, 39, 17, 33, 31, 17, 39, 31, 67, 57, 17, 61, 17, 69, 27, 43, 17, 17, 35, 79, 17, 17, 49, 49, 17, 41, 17, 17, 35, 17, 17, 17, 49, 41, 65, 17, 17, 65, 17, 17, 17, 41, 47, 43, 17, 45, 63, 17, 31, 17, 17, 17]"
map_environment/map_files/grid_world_3.csv,2.0,1.0,19.043478260869566,0.46,0.54,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 111, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,3.0,0.0,69.5,1.0,0.0,"[57, 55, 109, 107, 45, 39, 93, 111, 143, 51, 71, 121, 73, 129, 67, 73, 127, 61, 25, 27, 39, 67, 59, 33, 115, 31, 41, 79, 43, 21, 67, 37, 131, 57, 69, 135, 33, 55, 95, 27, 101, 193, 39, 165, 31, 33, 189, 165, 91, 91, 69, 23, 29, 69, 63, 101, 91, 89, 35, 125, 97, 71, 29, 53, 31, 23, 89, 81, 33, 61, 69, 73, 31, 37, 41, 41, 25, 117, 45, 73, 63, 77, 27, 29, 31, 143, 39, 33, 79, 55, 57, 47, 83, 47, 33, 137, 33, 91, 55, 61]"
map_environment/map_files/grid_world_2.csv,3.0,0.0,79.58585858585859,0.99,0.01,"[97, 67, 73, 79, 89, 93, 103, 81, 133, 113, 51, 107, 57, 81, 29, 61, 81, 95, 51, 95, 25, 23, 133, 31, 29, 59, 129, 65, 35, 75, 55, 103, 67, 55, 59, 67, 123, 109, 83, 61, 79, 93, 95, 67, 101, 31, 121, 121, 177, 73, 97, 45, 17, 71, 91, 83, 41, 73, 79, 45, 125, 19, 47, 43, 71, 61, 59, 87, 123, 171, 87, 103, 41, 45, 55, 133, 91, 99, 89, 111, 151, 97, 123, 103, 17, 85, 115, 101, 97, 53, 127, 77, 57, 83, 39, 101, 17, 69, 85]"
map_environment/map_files/grid_world_3.csv,3.0,0.0,91.58823529411765,0.85,0.07,"[19, 55, 41, 35, 141, 29, 93, 29, 77, 83, 97, 61, 125, 119, 115, 81, 131, 19, 147, 145, 161, 37, 45, 39, 103, 125, 53, 45, 159, 41, 67, 31, 83, 155, 127, 187, 99, 35, 33, 75, 45, 39, 173, 75, 153, 89, 185, 143, 153, 113, 45, 165, 85, 67, 31, 149, 47, 105, 39, 123, 121, 187, 71, 127, 105, 37, 61, 85, 33, 43, 139, 39, 109, 101, 87, 181, 63, 129, 199, 87, 119, 71, 73, 115, 37]"
map_environment/map_files/grid_world_1.csv,3.0,0.1,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,3.0,0.1,39.96,1.0,0.0,"[17, 85, 17, 17, 27, 69, 37, 71, 17, 55, 17, 17, 59, 17, 49, 17, 71, 17, 31, 45, 57, 55, 57, 49, 87, 61, 41, 57, 17, 17, 55, 17, 25, 53, 17, 71, 17, 17, 41, 17, 53, 77, 85, 83, 61, 17, 67, 61, 17, 59, 69, 17, 17, 17, 73, 55, 25, 57, 17, 17, 25, 17, 79, 25, 63, 29, 55, 17, 41, 59, 41, 67, 17, 17, 17, 61, 17, 77, 31, 27, 27, 17, 51, 41, 17, 53, 47, 17, 17, 41, 17, 41, 79, 53, 17, 59, 17, 45, 17, 17]"
map_environment/map_files/grid_world_3.csv,3.0,0.1,31.228571428571428,0.7,0.3,"[93, 17, 17, 17, 17, 17, 17, 101, 87, 17, 17, 17, 85, 77, 17, 53, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 91, 17, 17, 17, 17, 91, 99, 17, 17, 89, 17, 17, 17, 17, 17, 17, 89, 17, 17, 17, 17, 17, 87, 17, 17, 17, 17, 79, 17, 77, 17, 17, 17, 17, 17, 53, 17, 17, 17]"
map_environment/map_files/grid_world_1.csv,3.0,0.2,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
map_environment/map_files/grid_world_2.csv,3.0,0.2,41.66,1.0,0.0,"[17, 17, 25, 25, 17, 55, 17, 17, 61, 67, 17, 65, 31, 85, 17, 67, 17, 17, 65, 17, 47, 67, 71, 47, 63, 85, 33, 17, 25, 53, 17, 79, 25, 17, 17, 17, 83, 45, 17, 29, 59, 71, 61, 51, 17, 59, 17, 57, 47, 17, 45, 17, 39, 63, 17, 45, 41, 77, 89, 45, 17, 17, 45, 67, 17, 39, 65, 17, 17, 25, 69, 71, 63, 55, 17, 17, 17, 53, 17, 41, 27, 75, 47, 27, 17, 47, 27, 59, 59, 69, 17, 17, 63, 17, 47, 51, 81, 81, 71, 17]"
map_environment/map_files/grid_world_3.csv,3.0,0.2,33.60606060606061,0.66,0.34,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 93, 51, 17, 17, 17, 17, 77, 17, 73, 87, 17, 17, 17, 105, 17, 125, 89, 17, 17, 77, 17, 101, 17, 17, 17, 101, 17, 17, 17, 17, 17, 17, 17, 87, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 77, 17, 17, 65, 83, 17, 17, 17, 17, 77, 17]"
map_environment/map_files/grid_world_1.csv,3.0,0.3,17.0,1.0,0.0,"[17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17]"
